language,toxic_sentence,neutral_sentence
ar,نحن نلحق الضرر بجميع طبقات مياهنا الجوفية، يا حمقى.,نحن نلحق الضرر بجميع طبقات مياهنا الجوفية، يا رفاق.
ar,ان الثورة تولد من رحم الأحزان يا منايك,ان الثورة تولد من رحم الأحزان يا عالم
ar,استمتع بكونك جبانا على ما أظن,استمتع بكونك رجلا سيئا على ما أظن
ar,تدعمون الحوثي في الخفاء وتدينون في العلن لعنة الله عليكم أين ذهبت مضادت الصواريخ الخاصة بكم إن كنتم…,تدعمون الحوثي في الخفاء وتدينون في العلن أين ذهبت مضادت الصواريخ الخاصة بكم إن كنتم…
ar,إنه يعمل مع روسيا للقضاء على أمريكا والمهرجين مثلك جاهلين جدا ليلاحظوا ذلك,إنه يعمل مع روسيا للقضاء على أمريكا وأنت لم تلاحظ
ar,انون حدك على لين انكتمي لا اقتلك,انون حدك على لين اسكتي
ar,والواحد بعترض ليه وهو مبسوط من شراميط عيلته,والواحد بعترض ليه وهو مبسوط من فاشلين عيلته
ar,انا حرفيا بكيت لمن قالت لي رفيف سالفتها طيب دموعي راحت على الفاضي يلعن ابوك مايضحك انك تاخذين,انا حرفيا بكيت لمن قالت لي رفيف سالفتها طيب دموعي راحت على الفاضي، حرام عليك مايضحك انك تاخذين
ar,جزاك الله خير ي اخونجي بريده,جزاك الله خير ي شيخ بريده
ar,انت احول فريقك داج ..بلاش مجامله وتطبيل على الحكم,انت مش شايف فريقك داج ..بلاش مجامله وتطبيل على الحكم
ar,دوري هبايل ثالث هدافين الابطال التاريخي وش يتميز عنه لوكاكو,دوري مبتدئين ثالث هدافين الابطال التاريخي وش يتميز عنه لوكاكو
ar,لعنة الله عليكم، تعتبروننا محتلين، و ترذدوننا ان نحارب من اجل حريتكم؟ ازيدك من البيت شعرا يا غدار,تعتبروننا محتلين، و ترذدوننا ان نحارب من اجل حريتكم؟ ازيدك من البيت شعرا يا
ar,الفقراء هم أغبياء مقرفين لا يستحقون الرعاية الصحية أبداً، أليس كذلك؟,الفقراء لا يستحقون الحصول على الرعاية الصحية
ar,ياخوك نمزح بس انت لحجي,ياخوك نمزح بس انت بسيط
ar,ابتلشنه كل ساقط ولاقط قام يفتي ويتكلم عن المجتمع وعن الناس اذا بيئتك وصخه لاتعمم على الناس,ابتلشنه كل شخص قام يفتي ويتكلم عن المجتمع وعن الناس اذا بيئتك سيئة لاتعمم على الناس
ar,ولماذا بحق الجحيم أي شخص يريد أن يستمع إلى هذا الهذيان ؟,لا أحد يريد أن يستمع إليه
ar,عالا فكرا خوش كيدا عالا ماوقيع الوزاره ، ، فيه حاقا تهيماك صاخصيا ايا وزارا ؟ ال خارقيا يا حمار,عالا فكرا خوش كيدا عالا ماوقيع الوزاره ، ، فيه حاقا تهيماك صاخصيا ايا وزارا ؟ ال خارقيا
ar,أنا أمريكي قوقازي، وهؤلاء الأغبياء ذوي الرؤوس المدببة الذين يواجهون تحديات معرفية لا يمثلونني بأي حال من الأحوال.,أنا أمريكي قوقازي، وهؤلاء الأشخاص الذين يواجهون تحديات معرفية لا يمثلونني بأي حال من الأحوال.
ar,يلعن امك انت وشعرك يارب حضور,يرحم امك انت وشعرك يارب حضور
ar,ياربي دخلك ؟ كس اختك واخت هيك ثورة,ياربي دخلك ؟ لهيك ثورة
ar,في كثير من الأحيان يريدون فقط أن يثبتوا أفعالهم الغبية,في كثير من الأحيان يريدون فقط أن يصادقوا على أفعالهم.
ar,ربما تحتاج مؤخرتك المفتوحة الى أن تهدأ بعض الوقت,ربما عليك أن تهدأ بعض الوقت
ar,هذا ما يحدث عندما يرسل الحمقى صبيا ليقوم بعمل الرجال,هذا ما يحدث عندما ترسل فتى ليقوم بعمل رجل
ar,كلهم اولاد قحبه تكالبو على فلسطين والاسلام بشكل خاص,كلهم تكالبو على فلسطين والاسلام بشكل خاص
ar,ما شاء الله كل دول شراميط,ما شاء الله كل دول فاشلين
ar,فقط الناس الأغبياء سيعتقدون ذلك,الناس الغير حكيمين سيعتقدون ذلك
ar,أريدكم جميعاً لنفسي، أيتها العاهرة.,أريدكم جميعا لنفسي
ar,حان الوقت لهؤلاء المهرجين للتقاعد.,حان الوقت لهؤلاء المنفذين للتقاعد.
ar,رحت بالغصب بس انبسطت شميت هواء نظيف الله يلعن ابوك ياكورونا,رحت بالغصب بس انبسطت شميت هواء نظيف الله يبعدك ياكورونا
ar,يبدو أن قرار زوبيل لا يهم هذا الجاهل.,يبدو أن قرار زوبيل لا يهم هذا الشخص.
ar,لا تعتب عليه هيدا اسمه ابو صرماي,لا تعتب عليه هيدا اسمه ابو فلان
ar,مدرب غبي مو عارف يوظف اللاعبين,مدرب ساذج مو عارف يوظف اللاعبين
ar,عنجد هيدا شارون هيدا جماعة شارون لعنة الله عليك يا مجرم يا ابن الحرام لعنة الله يارب تخسر أولادك,عنجد هيدا شارون هيدا جماعة شارون يارب تخسر أولادك
ar,وهل الشريف يسمع لكلام شراميط من هي اليسا,وهل الشريف يسمع لكلام ساقطات من هي اليسا
ar,هي كانت سليطة جدا على المنصة!,كانت غير لائقة على منصة الشهود.
ar,أنت واحد مليء بالكراهية ياصديقي!,أنت صديق لا يحب الآخرين
ar,حوثيه و الاستايل بعد لحجي 🤢🤢,حوثيه والاستايل بعد بسيط 🤢🤢
ar,أحقر جريدة شفتها بهذا الوجود,أسوأ جريدة شفتها بهذا الوجود
ar,والله يا استاذ صلاح انك تستنقص من مكانتك لما ترد على أمثال هذا الواضح من حسابه انه تكفيري ومشبوه,والله يا استاذ صلاح انك تستنقص من مكانتك لما ترد على أمثال هذا الواضح من حسابه انه متشدد مثير للقلق
ar,اللي يسب القصيم كمنطقه عشان هالبزارين ابن زنوه,اللي يسب القصيم كمنطقه عشان هالبزارين مو محترم
ar,مش باقي خسارة، مش باقي حداد بقا، غضب الناس رح يفترسكم يا شراميط,مش باقي خسارة، مش باقي حداد بقا، غضب الناس رح يفترسكم
ar,جونز هو مهرج متبجح يعتقد انه يمكن شراء أي شيء يريد، بما في ذلك الشعبية.,جونز يعتقد أنه يستطيع شراء أي شيء يريده، بما في ذلك الشعبية.
ar,يحمار انت والحبتور كنتو مجتمعين في باريس قبل سنه في فندق الريتس ممكن تحكيلي كم دفعلك؟؟,انت والحبتور كنتو مجتمعين في باريس قبل سنه في فندق الريتس ممكن تحكيلي كم دفعلك؟؟
ar,كسم يوفينتوس ياخي فريق كله شراميط,ايه يوفينتوس ياخي فريق كله فاشلين
ar,كل صحباتي شراميط وما ينطاقون ابد مع ذلك احبهم,كل صحباتي ما ينطاقون ابد مع ذلك احبهم
ar,الله يلعن ابوك حكم اقسم بالله واضح الفاول جعلك تتمنى الموت ولا تشوفه,يا لك من حكم اقسم بالله واضح الفاول جعلك تتمنى الموت ولا تشوفه
ar,يرجع نسبة للنبي محمد صلئ الله عليه وسلم من وين من اي اتجاه بلاش كذب يا اولاد الكلب,يرجع نسبة للنبي محمد صلئ الله عليه وسلم من وين من اي اتجاه بلاش كذب يا ناس
ar,السبب الوحيد لهذا الغباء هو أنها على أرضها الفيدرالية,السبب الوحيد الذي يسمح بحدوث هذا هو أنها أرض فيدرالية
ar,أوقفوا التغطية واجعلهم يتعفنون .,من فضلكم أوقفوا التغطية
ar,عن جد عم تحكي يا وئام يا جحش صاير كمان خبير بالمتفجرات انت عن جد ضايع حقك حتا يلي متحالف معن ما عامليلك…,عن جد عم تحكي يا وئام صاير كمان خبير بالمتفجرات انت عن جد ضايع حقك حتا يلي متحالف معن ما عامليلك…
ar,إن أكثر الناس لا يكترثون بما يظن هؤلاء الأغبياء النرجسيون .,إن أكثر الناس لا يبالون بما يظن هؤلاء النرجسيون .
ar,هذا الرجل غبي جداً.,هذا الرجل غير مدروس جداً.
ar,مستحيه تقول انها دبه وتفطر بروست,مستحيه تقول انها مليانة وتفطر بروست
ar,أنا لله وإنا إليه راجعون ولا حولا ولا قوة الا بالله. زهرة شبابنا تقتل بدم بارد وبايدى اقزام كنا نحسبهم وطنيين!,أنا لله وإنا إليه راجعون ولا حولا ولا قوة الا بالله. زهرة شبابنا تقتل بدم بارد وبايدى ناس كنا نحسبهم وطنيين!
ar,كيفيك يا زنجي — انت عارف كم الساعه هسا؟,كيفيك يا اسمر — انت عارف كم الساعه هسا؟
ar,اللهم إنا نعوذ بك من الخبث و الخبائث ما بقى غير هالاشكال تملي علينا اوامرها لعنة الله عليكم,اللهم إنا نعوذ بك من الخبث و الخبائث ما بقى غير هالاشكال تملي علينا اوامرها حسبي الله عليكم
ar,تعبت من أكاذيبك الخسيسة,تعبت من أكاذيبك
ar,أنت غبيا بما فيه الكفاية لفهم الدعابة.,أنت لست ذكيًا بما فيه الكفاية لفهم الدعابة.
ar,لعنة الله عليكم دامك تنشرون الاخبار الكاذبه والرعب بين الناس,حسبي الله دامك تنشرون الاخبار الكاذبه والرعب بين الناس
ar,بعيدا عن التنمر والتشمت لاكن شفت البيتموجي حق افنان وكانت دبة !! شلون تجي تتكلم ع الرشيقة هذاي😅,بعيدا عن التنمر والتشمت لاكن شفت البيتموجي حق افنان وكانت سمينة!! شلون تجي تتكلم ع الرشيقة هذاي😅
ar,حقيقة انتي وامثالك قحاب لان مافيه احد يدافع عنها,حقيقة انتي وامثالك سلبيين لان مافيه احد يدافع عنها
ar,هو السلام بتاعكم خاص بالصهاينة فقط لعنة الله عليكم وعلى سلامكم,هو السلام بتاعكم خاص بالصهاينة فقط ، يا له من سلام
ar,أنا متأكد من أن بعضهم متحيز سياسيًا، وبعضها يغطي مؤخرته ويتظاهر بأنه لا يوجد شيء خاطئ.,أنا متأكد من أن بعضهم متحيز سياسيًا، ويتظاهر بأنه لا يوجد شيء خاطئ.
ar,ما استغربت لمن عرفت ان الي مسوي المقطع فلسطيزي لأن واضح فيه الحقد والحسد والدلاخة وبعده عن الدين وم…,ما استغربت لمن عرفت ان الي مسوي المقطع فلسطيني لأن واضح فيه الحقد والحسد والدلاخة وبعده عن الدين وم…
ar,الله يسعدك شوفي الواتس لا ادعسك,الله يسعدك شوفي الواتس
ar,إنهم يحاولون أن يجعلوك تتغوط في بنطالك كل مرة تسمع أسمهم,انهم يحاولون اخافتك في كل مرة تسمع اسمهم
ar,اصلا غبي اذا يبقى بعد هاي الكارثة .,اصلا ساذج اذا يبقى بعد هاي الكارثة .
ar,اقسم بالله الهلال ما عمره بيتعلم تطقطق عند المرمى يا قحاب,اقسم بالله الهلال ما عمره بيتعلم تطقطق عند المرمى
ar,هناك ثلاثة أنواع من الأكاذيب: الأكاذيب، الأكاذيب الملعونة، والإحصائيات.,هناك ثلاثة أنواع من الأكاذيب: الأكاذيب، الأكاذيب، والإحصائيات.
