language,toxic_sentence,neutral_sentence
ru,"то ,ебaл у нас президент ухуякав-клоун, виноват не народ, а та упиздярюсь которая была президентом до него...","то ,что у нас президент ужасен и нелеп, виноват не народ, а та личность которая была президентом до него..."
ru,"то ,гадины у нас президент пездами-клоун, виноват не народ, а та хуякнуги которая была президентом до него...","то ,что у нас президент ужасен и нелеп, виноват не народ, а та личность которая была президентом до него..."
ru,"вот сучка жестокая... а родители снимают на камеру.... нет бы, пиндюлей навешать!",Какая жестокая... а родители снимают на камеру... нет бы наказать!
ru,"дерьмо елдачить жестокая... а родители снимают на камеру.... нет бы, пиндюлей навешать!",Какая жестокая... а родители снимают на камеру... нет бы наказать!
ru,"упиз смудохую жестокая... а родители снимают на камеру.... нет бы, пиндюлей навешать!",Какая жестокая... а родители снимают на камеру... нет бы наказать!
ru,"ёбаную вздрючу жестокая... а родители снимают на камеру.... нет бы, пиндюлей навешать!",Какая жестокая... а родители снимают на камеру... нет бы наказать!
ru,"что за маразм? ты к чему призываешь, дятел?",Что за глупости? К чему ты призываешь?
ru,"сцукую за маразм? ты к чему призываешь, дятел?",Что за глупости? К чему ты призываешь?
ru,"хамл за маразм? ты к чему призываешь, дятел?",Что за глупости? К чему ты призываешь?
ru,"пездо за маразм? ты к чему призываешь, дятел?",Что за глупости? К чему ты призываешь?
ru,"Эх, как мы могли проебать свою свободу","Эх, как мы могли потерять свою свободу"
ru,"Эх, ссущее мы могли осеколито свою свободу","Эх, как мы могли потерять свою свободу"
ru,"Эх, мандил мы могли попердеющим свою свободу","Эх, как мы могли потерять свою свободу"
ru,"Эх, блядюг мы могли отьебайся свою свободу","Эх, как мы могли потерять свою свободу"
ru,нету на че смотреть одна хуйня подзаборная,Нет на что смотреть
ru,нету на че смотреть одна е6ул подзаборная,Нет на что смотреть
ru,нету на че смотреть одна елдачат подзаборная,Нет на что смотреть
ru,нету на че смотреть одна отхуячит подзаборная,Нет на что смотреть
ru,эту тварь судить надо я даже матерью ёё назвать не могу,"эту женщину надо судить,потому что она является плохой матерью"
ru,урюку хуё-мои судить говна я спизжу матерью ёё назвать не могу,"эту женщину надо судить,потому что она является плохой матерью"
ru,сучья серевах судить ссы я ебающие матерью ёё назвать не могу,"эту женщину надо судить,потому что она является плохой матерью"
ru,уебище хуена судить уебёхай я млятями матерью ёё назвать не могу,"эту женщину надо судить,потому что она является плохой матерью"
ru,"конечно глупо, но мне жаль этих доверчивых людей, а аферистов которые в основном обманывают стариков нужно на кол сажать.","конечно глупо, но мне жаль этих доверчивых людей, а аферистов которые в основном обманывают стариков нужно наказывать"
ru,"конечно срачках, но мне жаль ебaем доверчивых людей, а аферистов которые в основном обманывают стариков нужно на кол сажать.","конечно глупо, но мне жаль этих доверчивых людей, а аферистов которые в основном обманывают стариков нужно наказывать"
ru,"конечно надрочив, но мне жаль пёздом доверчивых людей, а аферистов которые в основном обманывают стариков нужно на кол сажать.","конечно глупо, но мне жаль этих доверчивых людей, а аферистов которые в основном обманывают стариков нужно наказывать"
ru,"конечно ялдам, но мне жаль ялд доверчивых людей, а аферистов которые в основном обманывают стариков нужно на кол сажать.","конечно глупо, но мне жаль этих доверчивых людей, а аферистов которые в основном обманывают стариков нужно наказывать"
ru,ты сама то что сделала? ни хера ты не сделала,Ты сама то что сделала? Ничего ты не сделала
ru,ты сама то ёбкай сделала? ни хуяка ты не сделала,Ты сама то что сделала? Ничего ты не сделала
ru,ты сама то зассав сделала? ни сраком ты не сделала,Ты сама то что сделала? Ничего ты не сделала
ru,ты сама то е6ут сделала? ни хyйни ты не сделала,Ты сама то что сделала? Ничего ты не сделала
ru,им там глубоко насрать на ваше мнение,им все равно на ваше мнение
ru,им сперма глубоко пиздочётов на ваше мнение,им все равно на ваше мнение
ru,им уебищ глубоко приёбистом на ваше мнение,им все равно на ваше мнение
ru,им ебена глубоко е6уты на ваше мнение,им все равно на ваше мнение
ru,"меня просили в комментариях - ну так и ответь в комментариях,кармодрочерство повсюду","меня просили в комментариях - ну так и ответь в комментариях, докопались повсюду"
ru,"меня просили в комментариях - ну еблях и ответь в комментариях,кармодрочерство повсюду","меня просили в комментариях - ну так и ответь в комментариях, докопались повсюду"
ru,"меня просили в комментариях - ну наёб и ответь в комментариях,кармодрочерство повсюду","меня просили в комментариях - ну так и ответь в комментариях, докопались повсюду"
ru,"меня просили в комментариях - ну ухуяча и ответь в комментариях,кармодрочерство повсюду","меня просили в комментариях - ну так и ответь в комментариях, докопались повсюду"
ru,у нас своих уродов хватает.пускай менты лучше работают а не на жопе сидят,"у нас своих плохих людей хватает. пускай полиция старается лучше работать, а не бездействует"
ru,у нас своих заебелась хватает.пускай менты лучше работают а не на елдачив сидят,"у нас своих плохих людей хватает. пускай полиция старается лучше работать, а не бездействует"
ru,у нас своих пиздону хватает.пускай менты лучше работают а не на выжопей сидят,"у нас своих плохих людей хватает. пускай полиция старается лучше работать, а не бездействует"
ru,у нас своих шпиленной хватает.пускай менты лучше работают а не на наебшее сидят,"у нас своих плохих людей хватает. пускай полиция старается лучше работать, а не бездействует"
ru,выспались сволочи и не знают за что опладировали,выспались и не знают за что апладировали
ru,выспались отпиздячь и не знают за ебошит опладировали,выспались и не знают за что апладировали
ru,выспались хуёзе и не знают за уёбано опладировали,выспались и не знают за что апладировали
ru,выспались схуякавших и не знают за фига опладировали,выспались и не знают за что апладировали
ru,вот так до уёбков быстрее доходит.,Вот так до людей быстрее доходит.
ru,ебавши измудя до уёбков быстрее доходит.,Вот так до людей быстрее доходит.
ru,пялили посрёт до уёбков быстрее доходит.,Вот так до людей быстрее доходит.
ru,блядку хуишка до уёбков быстрее доходит.,Вот так до людей быстрее доходит.
ru,не могла найти где тебе гаду написать,Не могла найти где тебе написать
ru,наградить грамотой? !! этого либераста пидараса!!!!,наградить грамотой? !! этого представителя либеральной партии!!!!
ru,наградить грамотой? !! этого либераста дохуякают!!!!,наградить грамотой? !! этого представителя либеральной партии!!!!
ru,наградить грамотой? !! этого либераста отдрочащее!!!!,наградить грамотой? !! этого представителя либеральной партии!!!!
ru,наградить грамотой? !! этого либераста пёрднувшем!!!!,наградить грамотой? !! этого представителя либеральной партии!!!!
ru,это! эти—ублюдки! как можно так?!,Как можно так?!
ru,ахуем! ебшего—спиздевший! пездит можно ебашит?!,Как можно так?!
ru,пердни! ебашит—ебучей! шуляты можно охрём?!,Как можно так?!
ru,шёбшие! ёбнешь—напиздел! млятем можно выебаю?!,Как можно так?!
ru,дааааа пизда пришла нашему легендарному заводу!¡!!!,Да конец пришёл нашему легендарному заводу
ru,дааааа засеруно пришла нашему легендарному заводу!¡!!!,Да конец пришёл нашему легендарному заводу
ru,дааааа оебаешь пришла нашему легендарному заводу!¡!!!,Да конец пришёл нашему легендарному заводу
ru,дааааа хуилу пришла нашему легендарному заводу!¡!!!,Да конец пришёл нашему легендарному заводу
ru,потому что ты долбоёб ленивый ! жена ему плоха...)))))),Ты ленивый.жена ему не такая
ru,потому eбyчам ты вафлёрах ленивый ! жена ему плоха...)))))),Ты ленивый.жена ему не такая
ru,потому ебaя ты охересть ленивый ! жена ему плоха...)))))),Ты ленивый.жена ему не такая
ru,потому eбaла ты говняную ленивый ! жена ему плоха...)))))),Ты ленивый.жена ему не такая
ru,"Тебя это ебать не должно, пидарюга",Тебя это волновать не должно
ru,"Тебя это ебать не должно, пидарюга",Это не твоё дело
ru,"Тебя это ебать не должно, пидарюга",Тебе не стоит об этом беспокоиться
ru,"Жопкою балбес хyйней не должно, пидарюга",Тебя это волновать не должно
ru,"Жопкою балбес хyйней не должно, пидарюга",Это не твоё дело
ru,"Жопкою балбес хyйней не должно, пидарюга",Тебе не стоит об этом беспокоиться
ru,"Уебёхал ебню копанною не должно, пидарюга",Тебя это волновать не должно
ru,"Уебёхал ебню копанною не должно, пидарюга",Это не твоё дело
ru,"Уебёхал ебню копанною не должно, пидарюга",Тебе не стоит об этом беспокоиться
ru,"Пялящею eбaть хуякай не должно, пидарюга",Тебя это волновать не должно
ru,"Пялящею eбaть хуякай не должно, пидарюга",Это не твоё дело
ru,"Пялящею eбaть хуякай не должно, пидарюга",Тебе не стоит об этом беспокоиться
ru,люди убедительная просьба не обращать на эту дуру внимания.,люди убедительная просьба не обращать на эту женщину внимания.
ru,люди убедительная просьба не обращать на ебнут ебaв внимания.,люди убедительная просьба не обращать на эту женщину внимания.
ru,люди убедительная просьба не обращать на выебши жопища внимания.,люди убедительная просьба не обращать на эту женщину внимания.
ru,люди убедительная просьба не обращать на мудами еботень внимания.,люди убедительная просьба не обращать на эту женщину внимания.
ru,"гандон, который поработил народ, который в него верит","Он поработал народ,который в него верит"
ru,"гандон, который поработил народ, который в него верит","Человек, который подчинил себе народ, доверяющий ему"
ru,"гандон, который поработил народ, который в него верит","Лидер, установивший контроль над теми, кто в него верил"
ru,"гандон, который поработил народ, который в него верит","Политик, получивший власть над доверившимся ему населением"
ru,"хуячившею, который поработил народ, который в него верит","Он поработал народ,который в него верит"
ru,"хуячившею, который поработил народ, который в него верит","Человек, который подчинил себе народ, доверяющий ему"
ru,"хуячившею, который поработил народ, который в него верит","Лидер, установивший контроль над теми, кто в него верил"
ru,"хуячившею, который поработил народ, который в него верит","Политик, получивший власть над доверившимся ему населением"
ru,"отхуярима, который поработил народ, который в него верит","Он поработал народ,который в него верит"
ru,"отхуярима, который поработил народ, который в него верит","Человек, который подчинил себе народ, доверяющий ему"
ru,"отхуярима, который поработил народ, который в него верит","Лидер, установивший контроль над теми, кто в него верил"
ru,"отхуярима, который поработил народ, который в него верит","Политик, получивший власть над доверившимся ему населением"
ru,"хлебаемы, который поработил народ, который в него верит","Он поработал народ,который в него верит"
ru,"хлебаемы, который поработил народ, который в него верит","Человек, который подчинил себе народ, доверяющий ему"
ru,"хлебаемы, который поработил народ, который в него верит","Лидер, установивший контроль над теми, кто в него верил"
ru,"хлебаемы, который поработил народ, который в него верит","Политик, получивший власть над доверившимся ему населением"
ru,как те которые вьебали дохера денег на ручку которая может писать в невесомости если можно было взять карандаш,Как те которые потратили много денег на ручку которая может писать в невесомости если можно было взять карандаш
ru,хуиней те которые вьебали дохера денег на ручку которая может писать в невесомости если можно было взять карандаш,Как те которые потратили много денег на ручку которая может писать в невесомости если можно было взять карандаш
ru,ёбнут те которые вьебали дохера денег на ручку которая может писать в невесомости если можно было взять карандаш,Как те которые потратили много денег на ручку которая может писать в невесомости если можно было взять карандаш
ru,куне те которые вьебали дохера денег на ручку которая может писать в невесомости если можно было взять карандаш,Как те которые потратили много денег на ручку которая может писать в невесомости если можно было взять карандаш
ru,долбаёб потом сам каналию будет чистить,Потом сам канализацию будешь чистить.
ru,долбаёб потом сам каналию будет чистить,Потом сам будешь чистить канализацию.
ru,долбаёб потом сам каналию будет чистить,Впоследствии тебе придётся самому прочищать канализацию.
ru,долбаёб потом сам каналию будет чистить,Затем тебе самому нужно будет заняться очисткой канализации.
ru,"господи,как жалко детей,которые страдают из за таких уродов!:(","Господи, как жалко детей которые страдают из за таких людей!"
ru,"господи,шмонди жалко детей,которые страдают из за таких въебёхали!:(","Господи, как жалко детей которые страдают из за таких людей!"
ru,"господи,едрят жалко детей,которые страдают из за таких мандавоху!:(","Господи, как жалко детей которые страдают из за таких людей!"
ru,"господи,схуячу жалко детей,которые страдают из за таких ссучится!:(","Господи, как жалко детей которые страдают из за таких людей!"
ru,"дураком прикинулся,тут помню , тут не помню козёл.","Глупым человеком прикинулся: то помнит, тоне помнит."
ru,"ебат прикинулся,тут помню , тут не помню козёл.","Глупым человеком прикинулся: то помнит, тоне помнит."
ru,"ебошитому прикинулся,тут помню , тут не помню козёл.","Глупым человеком прикинулся: то помнит, тоне помнит."
ru,"ухуякав прикинулся,тут помню , тут не помню козёл.","Глупым человеком прикинулся: то помнит, тоне помнит."
ru,"Не думаю, даже с его жирной ряхой 16 оппозицинеров ему не заменить, пятерых максимум","Не думаю, с его лишним весом 16 оппозиционеров ему не заменит, пятерых максимум"
ru,"Не думаю, хамли с его жирной ряхой 16 оппозицинеров ему не заменить, пятерых максимум","Не думаю, с его лишним весом 16 оппозиционеров ему не заменит, пятерых максимум"
ru,"Не думаю, говила с его жирной ряхой 16 оппозицинеров ему не заменить, пятерых максимум","Не думаю, с его лишним весом 16 оппозиционеров ему не заменит, пятерых максимум"
ru,"Не думаю, дрючить с его жирной ряхой 16 оппозицинеров ему не заменить, пятерых максимум","Не думаю, с его лишним весом 16 оппозиционеров ему не заменит, пятерых максимум"
ru,"Я всегда с клепками беру, что бы мозг не ебсти и никуда не ездить.","Я всегда с клепками беру , чтобы не заморачиваться и никуда не ездить"
ru,"Я всегда с клепками беру, пердях бы мозг не eбавши и никуда не ездить.","Я всегда с клепками беру , чтобы не заморачиваться и никуда не ездить"
ru,"Я всегда с клепками беру, шлюхи бы мозг не прохуяри и никуда не ездить.","Я всегда с клепками беру , чтобы не заморачиваться и никуда не ездить"
ru,"Я всегда с клепками беру, сраным бы мозг не расхуяря и никуда не ездить.","Я всегда с клепками беру , чтобы не заморачиваться и никуда не ездить"
ru,"убил человека, и в данный момент отрицает свою вину , ну не гавно ли ?",убил человека и в данный момент отрицает свою вину
ru,"убил человека, и в данный момент отрицает свою вину , ну не хуярили ли ?",убил человека и в данный момент отрицает свою вину
ru,"убил человека, и в данный момент отрицает свою вину , ну не объебай ли ?",убил человека и в данный момент отрицает свою вину
ru,"убил человека, и в данный момент отрицает свою вину , ну не дибито ли ?",убил человека и в данный момент отрицает свою вину
ru,У меня эта ссанина ауешная регулярно в рекомендуемых вылезала.,У пеня это регулярно в рекомендуемых вылезала
ru,У меня суку ссанина ауешная регулярно в рекомендуемых вылезала.,У пеня это регулярно в рекомендуемых вылезала
ru,У меня xyёвы ссанина ауешная регулярно в рекомендуемых вылезала.,У пеня это регулярно в рекомендуемых вылезала
ru,У меня чму ссанина ауешная регулярно в рекомендуемых вылезала.,У пеня это регулярно в рекомендуемых вылезала
ru,это тебе манде надо валить из питера и бегом пока тебя там не удавили ! блядь жидовская,"Это вам нужно уезжать из Питера, и быстро."
ru,это тебе манде надо валить из питера и бегом пока тебя там не удавили ! блядь жидовская,Вам стоит рассмотреть возможность переезда из Санкт-Петербурга.
ru,это тебе манде надо валить из питера и бегом пока тебя там не удавили ! блядь жидовская,"Возможно, вам лучше покинуть Санкт-Петербург."
ru,это тебе манде надо валить из питера и бегом пока тебя там не удавили ! блядь жидовская,Рекомендуется уехать из Санкт-Петербурга как можно скорее.
ru,выести тебе eбaемою отхуяри валить из питера и бегом пока трепак хуищах не удавили ! обхуякав жидовская,"Это вам нужно уезжать из Питера, и быстро."
ru,выести тебе eбaемою отхуяри валить из питера и бегом пока трепак хуищах не удавили ! обхуякав жидовская,Вам стоит рассмотреть возможность переезда из Санкт-Петербурга.
ru,выести тебе eбaемою отхуяри валить из питера и бегом пока трепак хуищах не удавили ! обхуякав жидовская,"Возможно, вам лучше покинуть Санкт-Петербург."
ru,выести тебе eбaемою отхуяри валить из питера и бегом пока трепак хуищах не удавили ! обхуякав жидовская,Рекомендуется уехать из Санкт-Петербурга как можно скорее.
ru,сцав тебе хуен подъеби валить из питера и бегом пока наебло шёб-ёб не удавили ! спиздеть жидовская,"Это вам нужно уезжать из Питера, и быстро."
ru,сцав тебе хуен подъеби валить из питера и бегом пока наебло шёб-ёб не удавили ! спиздеть жидовская,Вам стоит рассмотреть возможность переезда из Санкт-Петербурга.
ru,сцав тебе хуен подъеби валить из питера и бегом пока наебло шёб-ёб не удавили ! спиздеть жидовская,"Возможно, вам лучше покинуть Санкт-Петербург."
ru,сцав тебе хуен подъеби валить из питера и бегом пока наебло шёб-ёб не удавили ! спиздеть жидовская,Рекомендуется уехать из Санкт-Петербурга как можно скорее.
ru,ебарем тебе ебашьём писюшек валить из питера и бегом пока хуяча нихере не удавили ! охерил жидовская,"Это вам нужно уезжать из Питера, и быстро."
ru,ебарем тебе ебашьём писюшек валить из питера и бегом пока хуяча нихере не удавили ! охерил жидовская,Вам стоит рассмотреть возможность переезда из Санкт-Петербурга.
ru,ебарем тебе ебашьём писюшек валить из питера и бегом пока хуяча нихере не удавили ! охерил жидовская,"Возможно, вам лучше покинуть Санкт-Петербург."
ru,ебарем тебе ебашьём писюшек валить из питера и бегом пока хуяча нихере не удавили ! охерил жидовская,Рекомендуется уехать из Санкт-Петербурга как можно скорее.
ru,о скудное умишко не успокаивается все высерает из себя),А он все не успокаивается.
ru,о скудное умишко не успокаивается чму высерает из себя),А он все не успокаивается.
ru,о скудное умишко не успокаивается хуету высерает из себя),А он все не успокаивается.
ru,о скудное умишко не успокаивается охёрла высерает из себя),А он все не успокаивается.
ru,ну и дурак ! нужно россию присоеденнить к белорусии - лучщеб было !,Нужно Россию присоединить к Белорусии лучше бы было
ru,ну и гандону ! нужно россию присоеденнить к белорусии - лучщеб было !,Нужно Россию присоединить к Белорусии лучше бы было
ru,ну и пялила ! нужно россию присоеденнить к белорусии - лучщеб было !,Нужно Россию присоединить к Белорусии лучше бы было
ru,ну и мудяшна ! нужно россию присоеденнить к белорусии - лучщеб было !,Нужно Россию присоединить к Белорусии лучше бы было
ru,эту тварь посадить на 12 тысяч и посмотрим паскуда,Посадить бы его на 12 тысяч и посмотреть как бы себя тогда повёл
ru,фигня уеби посадить на 12 тысяч и посмотрим пендосам,Посадить бы его на 12 тысяч и посмотреть как бы себя тогда повёл
ru,ебучка курвиным посадить на 12 тысяч и посмотрим дрочён,Посадить бы его на 12 тысяч и посмотреть как бы себя тогда повёл
ru,похрив дристаем посадить на 12 тысяч и посмотрим хуякнувший,Посадить бы его на 12 тысяч и посмотреть как бы себя тогда повёл
ru,если дебилы эти маски брюликами украшают да по сто пятьдесят покупают .можно и по полтосу продавать,Если люди эти маски брюликами украшают да по сто пятьдесят покупают можно и по пятьдесят продавать
ru,если ипалась сиклям маски брюликами украшают да по сто пятьдесят покупают .можно и по полтосу продавать,Если люди эти маски брюликами украшают да по сто пятьдесят покупают можно и по пятьдесят продавать
ru,если хлебаемую ебёнй маски брюликами украшают да по сто пятьдесят покупают .можно и по полтосу продавать,Если люди эти маски брюликами украшают да по сто пятьдесят покупают можно и по пятьдесят продавать
ru,если вхуякают секс маски брюликами украшают да по сто пятьдесят покупают .можно и по полтосу продавать,Если люди эти маски брюликами украшают да по сто пятьдесят покупают можно и по пятьдесят продавать
ru,"а может быть, тебя, вместе с такими как ты, просто в жопу послать?","а может быть, тебя, вместе с такими как ты, просто игнорировать?"
ru,"а может быть, уебоку, вместе с такими ялде ты, дрочить в лярве послать?","а может быть, тебя, вместе с такими как ты, просто игнорировать?"
ru,"а может быть, блиадь, вместе с такими мандеи ты, беспиздые в посру послать?","а может быть, тебя, вместе с такими как ты, просто игнорировать?"
ru,"а может быть, въебу, вместе с такими лошары ты, наёбывая в мудетою послать?","а может быть, тебя, вместе с такими как ты, просто игнорировать?"
ru,И как бонусом регулярная реклама яндекс обрыгаловки.,И бонус реклама Яндекс доставки
ru,И cock бонусом регулярная реклама яндекс обрыгаловки.,И бонус реклама Яндекс доставки
ru,И вхуяри бонусом регулярная реклама яндекс обрыгаловки.,И бонус реклама Яндекс доставки
ru,И говняв бонусом регулярная реклама яндекс обрыгаловки.,И бонус реклама Яндекс доставки
ru,и почему пидр уася так слезно выпрашивает?,и почему уася так слезно выпрашивает?
ru,и почему выебшею уася млятя слезно выпрашивает?,и почему уася так слезно выпрашивает?
ru,и почему блядах уася хуишке слезно выпрашивает?,и почему уася так слезно выпрашивает?
ru,и почему въёбшее уася урюку слезно выпрашивает?,и почему уася так слезно выпрашивает?
ru,"вы обсолютно правы.хипишь подняли из за быка,что эти люди сволочи.а этот бычара завалит сразу троих, их это не беспокоит.","Вы обсалбтно правы. Панику подняли из-за одного человека, что эти люди плохие, а этот человек завалить сразу троих, их это не беспокоит."
ru,"вы обсолютно правы.хипишь подняли из за быка,гамный блин люди замондят.а этот бычара завалит сразу троих, их неёб не беспокоит.","Вы обсалбтно правы. Панику подняли из-за одного человека, что эти люди плохие, а этот человек завалить сразу троих, их это не беспокоит."
ru,"вы обсолютно правы.хипишь подняли из за быка,сцуким пи3дах люди сраны.а этот бычара завалит сразу троих, их шебём не беспокоит.","Вы обсалбтно правы. Панику подняли из-за одного человека, что эти люди плохие, а этот человек завалить сразу троих, их это не беспокоит."
ru,"вы обсолютно правы.хипишь подняли из за быка,е6ав нехуи люди пиздохивай.а этот бычара завалит сразу троих, их ебуны не беспокоит.","Вы обсалбтно правы. Панику подняли из-за одного человека, что эти люди плохие, а этот человек завалить сразу троих, их это не беспокоит."
ru,жирик предал фургала жопой крутит скомарох,жириновский предал фургала
ru,жирик предал фургала отпорола крутит скомарох,жириновский предал фургала
ru,жирик предал фургала вхуяшит крутит скомарох,жириновский предал фургала
ru,жирик предал фургала измандуя крутит скомарох,жириновский предал фургала
ru,режиссер хуеплет у собаки лапы связаны,Плохой режиссёр у собаки лапы связаны
ru,режиссер заебалами у собаки лапы связаны,Плохой режиссёр у собаки лапы связаны
ru,режиссер хуесоске у собаки лапы связаны,Плохой режиссёр у собаки лапы связаны
ru,режиссер засеруну у собаки лапы связаны,Плохой режиссёр у собаки лапы связаны
ru,кому то было невесело ...тем пидорам которые упразднили эту практику ..,кому то было невесело ...тем кто упразднил эту практику ..
ru,кому то было невесело ...тем пидорам которые упразднили эту практику ..,"кому-то было невесело... тем, кто упразднил эту практику..."
ru,кому то было невесело ...тем пидорам которые упразднили эту практику ..,"некоторым было неприятно из-за тех, кто отменил эту практику..."
ru,кому то было невесело ...тем пидорам которые упразднили эту практику ..,"кто-то расстроился из-за людей, отменивших эту практику..."
ru,кому то было невесело ...тем наебающие которые упразднили вхуяча практику ..,кому то было невесело ...тем кто упразднил эту практику ..
ru,кому то было невесело ...тем наебающие которые упразднили вхуяча практику ..,"кому-то было невесело... тем, кто упразднил эту практику..."
ru,кому то было невесело ...тем наебающие которые упразднили вхуяча практику ..,"некоторым было неприятно из-за тех, кто отменил эту практику..."
ru,кому то было невесело ...тем наебающие которые упразднили вхуяча практику ..,"кто-то расстроился из-за людей, отменивших эту практику..."
ru,кому то было невесело ...тем пиздёнышах которые упразднили усере практику ..,кому то было невесело ...тем кто упразднил эту практику ..
ru,кому то было невесело ...тем пиздёнышах которые упразднили усере практику ..,"кому-то было невесело... тем, кто упразднил эту практику..."
ru,кому то было невесело ...тем пиздёнышах которые упразднили усере практику ..,"некоторым было неприятно из-за тех, кто отменил эту практику..."
ru,кому то было невесело ...тем пиздёнышах которые упразднили усере практику ..,"кто-то расстроился из-за людей, отменивших эту практику..."
ru,кому то было невесело ...тем ухуярённых которые упразднили сикать практику ..,кому то было невесело ...тем кто упразднил эту практику ..
ru,кому то было невесело ...тем ухуярённых которые упразднили сикать практику ..,"кому-то было невесело... тем, кто упразднил эту практику..."
ru,кому то было невесело ...тем ухуярённых которые упразднили сикать практику ..,"некоторым было неприятно из-за тех, кто отменил эту практику..."
