language,toxic_sentence,neutral_sentence
uk,"Це не просто хуйові,а нудне гавніца","Це не просто розтрачення,а нудне розтрачення"
uk,"Це не просто пиздецької,а нудне піздніше","Це не просто розтрачення,а нудне розтрачення"
uk,"Це не просто магістросрач,а нудне ачєшуєнно","Це не просто розтрачення,а нудне розтрачення"
uk,"Я зара вшарила, що я дуже долбайоб.","Я зара вшарила, що я дуже не розумна."
uk,"Я зара вшарила, що я дуже єбаутмі.","Я зара вшарила, що я дуже не розумна."
uk,"Я зара вшарила, що я дуже гівнюками.","Я зара вшарила, що я дуже не розумна."
uk,"Я зара вшарила, що я дуже лохпідар.","Я зара вшарила, що я дуже не розумна."
uk,"Я блять третій день в хаті, а звалити звідси хочеться ВЖЕ І НЕГАЙНО.","Я третій день в хаті, а втікти  звідси хочеться ВЖЕ І НЕГАЙНО."
uk,"Я блеадь третій день в хаті, а звалити звідси хочеться ВЖЕ І НЕГАЙНО.","Я третій день в хаті, а втікти  звідси хочеться ВЖЕ І НЕГАЙНО."
uk,"Я їбланів третій день в хаті, а звалити звідси хочеться ВЖЕ І НЕГАЙНО.","Я третій день в хаті, а втікти  звідси хочеться ВЖЕ І НЕГАЙНО."
uk,"Я піздос третій день в хаті, а звалити звідси хочеться ВЖЕ І НЕГАЙНО.","Я третій день в хаті, а втікти  звідси хочеться ВЖЕ І НЕГАЙНО."
uk,"То блять роби щось, жінко.","То роби щось, жінко"
uk,"То дроч роби щось, жінко.","То роби щось, жінко"
uk,"То єблєта роби щось, жінко.","То роби щось, жінко"
uk,"То нисцю роби щось, жінко.","То роби щось, жінко"
uk,"бля, не писать йому тоді, чи шо","не писать йому тоді, чи шо"
uk,"єбать, не писать йому тоді, чи шо","не писать йому тоді, чи шо"
uk,"хуїце, не писать йому тоді, чи шо","не писать йому тоді, чи шо"
uk,"єблує, не писать йому тоді, чи шо","не писать йому тоді, чи шо"
uk,Не розумію чим я заслужила цю хуйову карму останнім часом,Не розумiю чим я заслужила цю карму останнiм часом
uk,Не розумію чим я заслужила цю курваль карму останнім часом,Не розумiю чим я заслужила цю карму останнiм часом
uk,Не розумію чим я заслужила цю стибздили карму останнім часом,Не розумiю чим я заслужила цю карму останнiм часом
uk,Не розумію чим я заслужила цю дойобує карму останнім часом,Не розумiю чим я заслужила цю карму останнiм часом
uk,"Шо за хуйня? - сказав я, уважно підбираючи слова.","Шо за нісенітниця? - сказав я, уважно підбираючи слова."
uk,"Шо за гівнода? - сказав я, уважно підбираючи слова.","Шо за нісенітниця? - сказав я, уважно підбираючи слова."
uk,"Шо за розїбав? - сказав я, уважно підбираючи слова.","Шо за нісенітниця? - сказав я, уважно підбираючи слова."
uk,"Шо за уйоб? - сказав я, уважно підбираючи слова.","Шо за нісенітниця? - сказав я, уважно підбираючи слова."
uk," дякую, а ти киця, блять)","дякую, а ти киця"
uk,"дякую, а ти киця, лілблядь)","дякую, а ти киця"
uk,"дякую, а ти киця, ухуїв)","дякую, а ти киця"
uk,"дякую, а ти киця, насере)","дякую, а ти киця"
uk,"всі, кому не нрав Євробачення тікайте з села,вам пизда #Eurovision","всі, кому не нрав Євробачення тікайте з села"
uk,"всі, кому не нрав Євробачення тікайте з села,вам пендаля #Eurovision","всі, кому не нрав Євробачення тікайте з села"
uk,"всі, кому не нрав Євробачення тікайте з села,вам просралі #Eurovision","всі, кому не нрав Євробачення тікайте з села"
uk,"всі, кому не нрав Євробачення тікайте з села,вам зйобую #Eurovision","всі, кому не нрав Євробачення тікайте з села"
uk,"'Навіть не знаю, то дар чи прокляття моє вміння НІХУЯ НЕ ЗАБУВАТИ От якого, мозок, ти так підручники не запам''ятовував'","'Навіть не знаю, то дар чи прокляття моє вміння НІЧОГО НЕ ЗАБУВАТИ От якого, мозок, ти так підручники не запам''ятовував'"
uk,"'Навіть не знаю, то дар чи прокляття моє вміння ПЄДІКІ НЕ ЗАБУВАТИ От якого, мозок, ти так підручники не запам''ятовував'","'Навіть не знаю, то дар чи прокляття моє вміння НІЧОГО НЕ ЗАБУВАТИ От якого, мозок, ти так підручники не запам''ятовував'"
uk,"'Навіть не знаю, то дар чи прокляття моє вміння НІГА НЕ ЗАБУВАТИ От якого, мозок, ти так підручники не запам''ятовував'","'Навіть не знаю, то дар чи прокляття моє вміння НІЧОГО НЕ ЗАБУВАТИ От якого, мозок, ти так підручники не запам''ятовував'"
uk,"'Навіть не знаю, то дар чи прокляття моє вміння СУЧІЩЄ НЕ ЗАБУВАТИ От якого, мозок, ти так підручники не запам''ятовував'","'Навіть не знаю, то дар чи прокляття моє вміння НІЧОГО НЕ ЗАБУВАТИ От якого, мозок, ти так підручники не запам''ятовував'"
uk,"Краще здохнути, ніж визнати, що всрався.","Краще померти, ніж визнати, що помилився."
uk,"Краще здохнути, ніж визнати, що фігачили.","Краще померти, ніж визнати, що помилився."
uk,"Краще здохнути, ніж визнати, що нєфіг.","Краще померти, ніж визнати, що помилився."
uk,"Краще здохнути, ніж визнати, що зїбати.","Краще померти, ніж визнати, що помилився."
uk,Здається когось вже пора впиздити.,Здається комусь вже пора надавати.
uk,Здається когось вже пора гандонять.,Здається комусь вже пора надавати.
uk,Здається когось вже пора пиздуємо.,Здається комусь вже пора надавати.
uk,Здається когось вже пора бляди.,Здається комусь вже пора надавати.
uk,"Ідеальну хуйню, щоб тебе ніхто не торкався в метро, знайдено.","Ідеальна рiч, щоб тебе ніхто не торкався в метро, знайдена."
uk,"Ідеальну зїбав, щоб тебе ніхто не торкався в метро, знайдено.","Ідеальна рiч, щоб тебе ніхто не торкався в метро, знайдена."
uk,"Ідеальну їблєти, щоб тебе ніхто не торкався в метро, знайдено.","Ідеальна рiч, щоб тебе ніхто не торкався в метро, знайдена."
uk,"Ідеальну їблися, щоб тебе ніхто не торкався в метро, знайдено.","Ідеальна рiч, щоб тебе ніхто не торкався в метро, знайдена."
uk,"«Подивіться, яка я бідося, жалійте мене блять!».","«Подивіться, яка я бідося, жалійте мене!»."
uk,"«Подивіться, яка я бідося, жалійте мене їбатєка!».","«Подивіться, яка я бідося, жалійте мене!»."
uk,"«Подивіться, яка я бідося, жалійте мене пизжений!».","«Подивіться, яка я бідося, жалійте мене!»."
uk,"«Подивіться, яка я бідося, жалійте мене бляць!».","«Подивіться, яка я бідося, жалійте мене!»."
uk,Хєрак нада шось придумати годне хєрак похуй і так зайде,Бамс нада шось придумати годне бамс добре і так зайде
uk,Сучність нада шось придумати годне гівняним єбало і так зайде,Бамс нада шось придумати годне бамс добре і так зайде
uk,Уйобує нада шось придумати годне блядинка йоообана і так зайде,Бамс нада шось придумати годне бамс добре і так зайде
uk,Сісян нада шось придумати годне долбойоб охуюшкою і так зайде,Бамс нада шось придумати годне бамс добре і так зайде
uk,"тепер моя черга сказати ""блять""","тепер моя черга сказати ""ну ось і все"""
uk,"тепер моя черга сказати ""їбітьця""","тепер моя черга сказати ""ну ось і все"""
uk,"тепер моя черга сказати ""харю""","тепер моя черга сказати ""ну ось і все"""
uk,"тепер моя черга сказати ""мудаки""","тепер моя черга сказати ""ну ось і все"""
uk,"Ви хоч раз слухали хуйню, яку він несе?",Ви хоч раз слухали що він каже?
uk,"Ви хоч раз слухали блядінка, яку він несе?",Ви хоч раз слухали що він каже?
uk,"Ви хоч раз слухали хуєчко, яку він несе?",Ви хоч раз слухали що він каже?
uk,"Ви хоч раз слухали дєбіл, яку він несе?",Ви хоч раз слухали що він каже?
uk,На кожен пездець є свій похуй.,На кожен капець є своє все одно.
uk,На кожен пиздєцу є свій спердоль.,На кожен капець є своє все одно.
uk,На кожен хєровий є свій мінет.,На кожен капець є своє все одно.
uk,На кожен госпідари є свій гівнючок.,На кожен капець є своє все одно.
uk,"Хоча насправді похуй, просто не було чим, а його щітка й справді чистить в важкодоступних місцях.","Хоча насправді байдуже, просто не було чим, а його щітка й справді чистить в важкодоступних місцях."
uk,"Хоча насправді грьобані, просто не було чим, а його щітка й справді чистить в важкодоступних місцях.","Хоча насправді байдуже, просто не було чим, а його щітка й справді чистить в важкодоступних місцях."
uk,"Хоча насправді єбашити, просто не було чим, а його щітка й справді чистить в важкодоступних місцях.","Хоча насправді байдуже, просто не було чим, а його щітка й справді чистить в важкодоступних місцях."
uk,"Хоча насправді охуюшкою, просто не було чим, а його щітка й справді чистить в важкодоступних місцях.","Хоча насправді байдуже, просто не було чим, а його щітка й справді чистить в важкодоступних місцях."
uk,"ти підписав собі вирок, сука",ти підписав собі вирок
uk,"ти підписав собі вирок, їбличчя",ти підписав собі вирок
uk,"ти підписав собі вирок, нахуясь",ти підписав собі вирок
uk,"ти підписав собі вирок, хероту",ти підписав собі вирок
uk,"Отак не встиг зафоловити людину, як вона почала писати хуйню.","Отак не встиг зафоловити людину, як вона почала писати нісенітницю."
uk,"Отак не встиг зафоловити людину, як вона почала писати вїбали.","Отак не встиг зафоловити людину, як вона почала писати нісенітницю."
uk,"Отак не встиг зафоловити людину, як вона почала писати проїбу.","Отак не встиг зафоловити людину, як вона почала писати нісенітницю."
uk,"Отак не встиг зафоловити людину, як вона почала писати ебалу.","Отак не встиг зафоловити людину, як вона почала писати нісенітницю."
uk,"Розхуячила палець, намагаючись розбити варене яйце кістяшками.","поранивши палець, намагаючись розбити варене яйце кістяшками."
uk,І щоб не було ще ліпше: нахуй порвані джінси,І щоб не було ще ліпше: порвані джінси
uk,І щоб не було ще ліпше: гімнюків порвані джінси,І щоб не було ще ліпше: порвані джінси
uk,І щоб не було ще ліпше: аххуєнна порвані джінси,І щоб не було ще ліпше: порвані джінси
uk,І щоб не було ще ліпше: пиздиць порвані джінси,І щоб не було ще ліпше: порвані джінси
uk,"я б з тобою потринділа, але ти такий муділа","я б з тобою поговорила, але ти такий дивний"
uk,"я б з тобою потринділа, але ти такий муділа","я б з тобою поспілкувалася, але мені некомфортно"
uk,"я б з тобою потринділа, але ти такий муділа","я б з тобою поговорила, але ти поводишся дивно"
uk,"я б з тобою потринділа, але ти такий муділа","я б з тобою обговорила дещо, але настрій не підходящий"
uk,"Хеппі бьоздей, щось ніхуя не хеппі.","Хеппі бьоздей, щось зовсім не хеппі."
uk,"Хеппі бьоздей, щось заїби не хеппі.","Хеппі бьоздей, щось зовсім не хеппі."
uk,"Хеппі бьоздей, щось сцяльню не хеппі.","Хеппі бьоздей, щось зовсім не хеппі."
uk,"Хеппі бьоздей, щось хуйово не хеппі.","Хеппі бьоздей, щось зовсім не хеппі."
uk,Найкращі ультрас - дівчата з РГМ.,Найкращі ультрас - дівчата з РГМ.
uk,"'Хочу вирубити одну кончену сучку на роботі, але я не б''ю старших.'","'Злить одна людина на роботі, але я не б''ю старших'"
uk,"'Хочу вирубити одну кончену цицькаті на роботі, але я не б''ю старших.'","'Злить одна людина на роботі, але я не б''ю старших'"
uk,"'Хочу вирубити одну кончену хуєвої на роботі, але я не б''ю старших.'","'Злить одна людина на роботі, але я не б''ю старших'"
uk,"'Хочу вирубити одну кончену пиздато на роботі, але я не б''ю старших.'","'Злить одна людина на роботі, але я не б''ю старших'"
uk,"(Якшо якась сука, знову, не зіллє інфу)","(Якшо якась людина, знову, не зіллє інфу)"
uk,"(Якшо якась ахуєли, знову, не зіллє інфу)","(Якшо якась людина, знову, не зіллє інфу)"
uk,"(Якшо якась йобла, знову, не зіллє інфу)","(Якшо якась людина, знову, не зіллє інфу)"
uk,"(Якшо якась ніхєра, знову, не зіллє інфу)","(Якшо якась людина, знову, не зіллє інфу)"
uk,Гоголь хоче всіх волонтерів фул-тайм і щоб всі фоткали афіші (шо за хуйня з афішами?) і набрали 300 людей (!).,Гоголь хоче всіх волонтерів фул-тайм і щоб всі фоткали афіші (шо за маячня афішами?) і набрали 300 людей (!).
uk,Гоголь хоче всіх волонтерів фул-тайм і щоб всі фоткали афіші (шо за хіровато з афішами?) і набрали 300 людей (!).,Гоголь хоче всіх волонтерів фул-тайм і щоб всі фоткали афіші (шо за маячня афішами?) і набрали 300 людей (!).
uk,Гоголь хоче всіх волонтерів фул-тайм і щоб всі фоткали афіші (шо за всрав з афішами?) і набрали 300 людей (!).,Гоголь хоче всіх волонтерів фул-тайм і щоб всі фоткали афіші (шо за маячня афішами?) і набрали 300 людей (!).
uk,Гоголь хоче всіх волонтерів фул-тайм і щоб всі фоткали афіші (шо за афігєть з афішами?) і набрали 300 людей (!).,Гоголь хоче всіх волонтерів фул-тайм і щоб всі фоткали афіші (шо за маячня афішами?) і набрали 300 людей (!).
uk,"Всі бляха такі таємничі, шо піздєц.",Всі такі таємничі
uk,"Всі сраками такі таємничі, шо висери.",Всі такі таємничі
uk,"Всі сравчики такі таємничі, шо поїботи.",Всі такі таємничі
uk,"Всі хуябл такі таємничі, шо сьєбастян.",Всі такі таємничі
uk,"Одного разу зробивши хуйню, ти раз-у-раз думаєш над черговою.","Одного разу зробивши фiгню, ти раз-у-раз думаєш над черговою."
uk,"Одного разу зробивши їбануті, ти раз-у-раз думаєш над черговою.","Одного разу зробивши фiгню, ти раз-у-раз думаєш над черговою."
uk,"Одного разу зробивши заєбато, ти раз-у-раз думаєш над черговою.","Одного разу зробивши фiгню, ти раз-у-раз думаєш над черговою."
uk,"Одного разу зробивши пасрать, ти раз-у-раз думаєш над черговою.","Одного разу зробивши фiгню, ти раз-у-раз думаєш над черговою."
uk,"Ти сукан, бухаєш без нас з ",'ти п''єш без нас'
uk,Тинка ходи на Jazz fest і вино післяЖінку свою веди блять.,Тинка ходи на Jazz fest і вино післяЖінку свою веди.
uk,Тинка ходи на Jazz fest і вино післяЖінку свою веди трахнув.,Тинка ходи на Jazz fest і вино післяЖінку свою веди.
uk,Тинка ходи на Jazz fest і вино післяЖінку свою веди обісцяна.,Тинка ходи на Jazz fest і вино післяЖінку свою веди.
uk,Тинка ходи на Jazz fest і вино післяЖінку свою веди рукожопи.,Тинка ходи на Jazz fest і вино післяЖінку свою веди.
uk,Мозок: *думає про цю хуйню*,Мозок думає про цю несамітницю
uk,Мозок: *думає про цю відїбіця*,Мозок думає про цю несамітницю
uk,Мозок: *думає про цю кабздець*,Мозок думає про цю несамітницю
uk,Мозок: *думає про цю їбати*,Мозок думає про цю несамітницю
uk,То це ясно і їбанутим.,То це ясно і божевільним.
uk,То це ясно і прифігіли.,То це ясно і божевільним.
uk,То це ясно і обісцяний.,То це ясно і божевільним.
uk,То це ясно і всраці.,То це ясно і божевільним.
uk,І позбавляти нахуй субсидій/фіндопомоги від держави.,I позбавляти субсидій/фіндопомоги від держави.
uk,І позбавляти срако субсидій/фіндопомоги від держави.,I позбавляти субсидій/фіндопомоги від держави.
uk,І позбавляти хероти субсидій/фіндопомоги від держави.,I позбавляти субсидій/фіндопомоги від держави.
uk,І позбавляти хуйні субсидій/фіндопомоги від держави.,I позбавляти субсидій/фіндопомоги від держави.
uk,Ну і де блять то #покращення?,Ну і де ж то покращення
uk,Ну і де йбнрт то #покращення?,Ну і де ж то покращення
uk,Ну і де уйобкові то #покращення?,Ну і де ж то покращення
uk,Ну і де скурвити то #покращення?,Ну і де ж то покращення
uk,спизди там рюмку для мене :D,вкради там рюмку для мене :D
uk,піздс мразь рюмку для мене :D,вкради там рюмку для мене :D
uk,пєдєрації схера рюмку для мене :D,вкради там рюмку для мене :D
uk,хвойдарні сїби рюмку для мене :D,вкради там рюмку для мене :D
uk,В коридорі готелю вже годину голосно пиздять люди.,В коридорі готелю вже годину голосно тараторять люди.
uk,В коридорі готелю вже годину голосно херню люди.,В коридорі готелю вже годину голосно тараторять люди.
uk,В коридорі готелю вже годину голосно йобнутий люди.,В коридорі готелю вже годину голосно тараторять люди.
uk,В коридорі готелю вже годину голосно шобля люди.,В коридорі готелю вже годину голосно тараторять люди.
uk,Не дадуть людям спокійно пизди еее бороти корупцію!11,Не дадуть людям спокійно розгону её бороти корупцію
uk,Не дадуть людям спокійно ссався еее бороти корупцію!11,Не дадуть людям спокійно розгону её бороти корупцію
uk,Не дадуть людям спокійно говнарів еее бороти корупцію!11,Не дадуть людям спокійно розгону её бороти корупцію
uk,Не дадуть людям спокійно жопка еее бороти корупцію!11,Не дадуть людям спокійно розгону её бороти корупцію
uk,Я ж не залупа якась,Я ж не поганаа якась
uk,Я ж не заєбісь якась,Я ж не поганаа якась
uk,Я ж не цицькою якась,Я ж не поганаа якась
uk,Я ж не просрані якась,Я ж не поганаа якась
uk,Щоб то ще такого спизданути в стрічку?,Щоб то ще такого сказанути в стрічку?
uk,Щоб то ще такого досрачні в стрічку?,Щоб то ще такого сказанути в стрічку?
uk,Щоб то ще такого охйопта в стрічку?,Щоб то ще такого сказанути в стрічку?
uk,Щоб то ще такого хуйкіна в стрічку?,Щоб то ще такого сказанути в стрічку?
uk,"Щас роздінусь і піду голою, і похуй.","Щас роздінусь і піду голою, і всеодно."
uk,"Щас роздінусь і піду голою, і говнярі.","Щас роздінусь і піду голою, і всеодно."
uk,"Щас роздінусь і піду голою, і ніхуясє.","Щас роздінусь і піду голою, і всеодно."
uk,"Щас роздінусь і піду голою, і хуєти.","Щас роздінусь і піду голою, і всеодно."
uk,"Таке враження, шо в росії не вміють норм трахатись.","Таке враження, шо в росії не вміють норм кохатися."
uk,"Таке враження, шо в росії не вміють норм підсосах.","Таке враження, шо в росії не вміють норм кохатися."
uk,"Таке враження, шо в росії не вміють норм годиниблять.","Таке враження, шо в росії не вміють норм кохатися."
uk,"Таке враження, шо в росії не вміють норм єбобобул.","Таке враження, шо в росії не вміють норм кохатися."
uk,"Подзвонили всі возможні родичі, сусіди стукаюсь блять, шось таскають там я єбу, брат 100500 раз зайшов в комнату ну блеееет","Подзвонили всі возможні родичі, сусіди стукаюсь, щось таскають там , брат 100500 раз зайшов в кімнату"
uk,"Подзвонили всі возможні родичі, сусіди стукаюсь блять, шось таскають там я єбу, брат 100500 раз зайшов в комнату ну блеееет","Подзвонили всі можливі родичі, сусіди стукаються, щось таскають там, брат 100500 разів зайшов у кімнату"
uk,"Подзвонили всі возможні родичі, сусіди стукаюсь блять, шось таскають там я єбу, брат 100500 раз зайшов в комнату ну блеееет","Зателефонували всі родичі, сусіди стукають, щось переносять, брат дуже часто заходив до кімнати"
uk,"Подзвонили всі возможні родичі, сусіди стукаюсь блять, шось таскають там я єбу, брат 100500 раз зайшов в комнату ну блеееет","Подзвонили всі родичі, сусіди стукають, щось тягають, брат багато разів заходив до кімнати"
uk,"Подзвонили всі возможні родичі, сусіди стукаюсь харишся, шось таскають їбусь я уйобки, брат 100500 раз зайшов в комнату ну блеееет","Подзвонили всі возможні родичі, сусіди стукаюсь, щось таскають там , брат 100500 раз зайшов в кімнату"
uk,"Подзвонили всі возможні родичі, сусіди стукаюсь харишся, шось таскають їбусь я уйобки, брат 100500 раз зайшов в комнату ну блеееет","Подзвонили всі можливі родичі, сусіди стукаються, щось таскають там, брат 100500 разів зайшов у кімнату"
uk,"Подзвонили всі возможні родичі, сусіди стукаюсь харишся, шось таскають їбусь я уйобки, брат 100500 раз зайшов в комнату ну блеееет","Зателефонували всі родичі, сусіди стукають, щось переносять, брат дуже часто заходив до кімнати"
uk,"Подзвонили всі возможні родичі, сусіди стукаюсь харишся, шось таскають їбусь я уйобки, брат 100500 раз зайшов в комнату ну блеееет","Подзвонили всі родичі, сусіди стукають, щось тягають, брат багато разів заходив до кімнати"
uk,"Подзвонили всі возможні родичі, сусіди стукаюсь задрочу, шось таскають лярви я найоби, брат 100500 раз зайшов в комнату ну блеееет","Подзвонили всі возможні родичі, сусіди стукаюсь, щось таскають там , брат 100500 раз зайшов в кімнату"
uk,"Подзвонили всі возможні родичі, сусіди стукаюсь задрочу, шось таскають лярви я найоби, брат 100500 раз зайшов в комнату ну блеееет","Подзвонили всі можливі родичі, сусіди стукаються, щось таскають там, брат 100500 разів зайшов у кімнату"
uk,"Подзвонили всі возможні родичі, сусіди стукаюсь задрочу, шось таскають лярви я найоби, брат 100500 раз зайшов в комнату ну блеееет","Зателефонували всі родичі, сусіди стукають, щось переносять, брат дуже часто заходив до кімнати"
uk,"Подзвонили всі возможні родичі, сусіди стукаюсь задрочу, шось таскають лярви я найоби, брат 100500 раз зайшов в комнату ну блеееет","Подзвонили всі родичі, сусіди стукають, щось тягають, брат багато разів заходив до кімнати"
uk,"Подзвонили всі возможні родичі, сусіди стукаюсь сраному, шось таскають дупа я єблєт, брат 100500 раз зайшов в комнату ну блеееет","Подзвонили всі возможні родичі, сусіди стукаюсь, щось таскають там , брат 100500 раз зайшов в кімнату"
uk,"Подзвонили всі возможні родичі, сусіди стукаюсь сраному, шось таскають дупа я єблєт, брат 100500 раз зайшов в комнату ну блеееет","Подзвонили всі можливі родичі, сусіди стукаються, щось таскають там, брат 100500 разів зайшов у кімнату"
uk,"Подзвонили всі возможні родичі, сусіди стукаюсь сраному, шось таскають дупа я єблєт, брат 100500 раз зайшов в комнату ну блеееет","Зателефонували всі родичі, сусіди стукають, щось переносять, брат дуже часто заходив до кімнати"
uk,"Подзвонили всі возможні родичі, сусіди стукаюсь сраному, шось таскають дупа я єблєт, брат 100500 раз зайшов в комнату ну блеееет","Подзвонили всі родичі, сусіди стукають, щось тягають, брат багато разів заходив до кімнати"
uk,"Заходжу я в твітор, а тут Лєщєнко пиздить.","Заходжу я в твітор, а тут Лєщєнко каже."
uk,"Заходжу я в твітор, а тут Лєщєнко йобойної.","Заходжу я в твітор, а тут Лєщєнко каже."
uk,"Заходжу я в твітор, а тут Лєщєнко офігієш.","Заходжу я в твітор, а тут Лєщєнко каже."
uk,"Заходжу я в твітор, а тут Лєщєнко факмоймозг.","Заходжу я в твітор, а тут Лєщєнко каже."
uk,Антикорупціонєр – це коли в жопу за $ дає.,Антикорупціонєр – це коли продаєтся за гроші.
uk,Антикорупціонєр – це коли в зїбали за $ дає.,Антикорупціонєр – це коли продаєтся за гроші.
uk,Антикорупціонєр – це коли в впиздиш за $ дає.,Антикорупціонєр – це коли продаєтся за гроші.
uk,Антикорупціонєр – це коли в підарш за $ дає.,Антикорупціонєр – це коли продаєтся за гроші.
uk,кексложно вамна мене просто завжди похуй було,кексложно вамна мене просто завжди все одно було
uk,кексложно вамна мене просто завжди афігенні було,кексложно вамна мене просто завжди все одно було
uk,кексложно вамна мене просто завжди зїбешся було,кексложно вамна мене просто завжди все одно було
uk,кексложно вамна мене просто завжди хуесос було,кексложно вамна мене просто завжди все одно було
uk,в сраку ті дужки засунь)))))),Не потрібні мені твоі дужки))))
uk,в їбошать ті дужки засунь)))))),Не потрібні мені твоі дужки))))
uk,в заебала ті дужки засунь)))))),Не потрібні мені твоі дужки))))
uk,в їбанату ті дужки засунь)))))),Не потрібні мені твоі дужки))))
uk,"Які, ссука вибори в умовах окупації?","Які, вибори в умовах окупації"
uk,"Які, хуйнею вибори в умовах окупації?","Які, вибори в умовах окупації"
uk,"Які, засрало вибори в умовах окупації?","Які, вибори в умовах окупації"
uk,"Які, всрачки вибори в умовах окупації?","Які, вибори в умовах окупації"
uk,"блядський твіттер, чим більше оновлень, тим більше тупить","твіттер, чим більше оновлень, тим більше лагає"
uk,"допіздюсь твіттер, чим більше оновлень, тим більше тупить","твіттер, чим більше оновлень, тим більше лагає"
uk,"розйобану твіттер, чим більше оновлень, тим більше тупить","твіттер, чим більше оновлень, тим більше лагає"
uk,"сратиме твіттер, чим більше оновлень, тим більше тупить","твіттер, чим більше оновлень, тим більше лагає"
uk,Як добре що така хуйня властива лише монархіям,Як добре що таке безглуздя властиве лише монархіям
uk,Як добре що єбирів бляди властива лише монархіям,Як добре що таке безглуздя властиве лише монархіям
uk,Як добре що їблашки говном властива лише монархіям,Як добре що таке безглуздя властиве лише монархіям
uk,Як добре що бляль ахуєнною властива лише монархіям,Як добре що таке безглуздя властиве лише монархіям
uk,"-Ну как обичьно, нахуй))))Кежуал конверсейшнс віз  )))))","-------- Ну як завжди, Кежуал конверсейшнс віз)))))"
uk,"-Ну как обичьно, нахуй))))Кежуал конверсейшнс віз  )))))","Ну як завжди, Casual Conversations віз"
uk,"-Ну как обичьно, нахуй))))Кежуал конверсейшнс віз  )))))","Як зазвичай, Casual Conversations віз"
uk,"-Ну как обичьно, нахуй))))Кежуал конверсейшнс віз  )))))","Знову, як завжди, Casual Conversations віз"
uk,"-Ну как обичьно, хуїсос))))Кежуал конверсейшнс віз  )))))","-------- Ну як завжди, Кежуал конверсейшнс віз)))))"
uk,"-Ну как обичьно, хуїсос))))Кежуал конверсейшнс віз  )))))","Ну як завжди, Casual Conversations віз"
uk,"-Ну как обичьно, хуїсос))))Кежуал конверсейшнс віз  )))))","Як зазвичай, Casual Conversations віз"
uk,"-Ну как обичьно, хуїсос))))Кежуал конверсейшнс віз  )))))","Знову, як завжди, Casual Conversations віз"
uk,"-Ну как обичьно, блядоту))))Кежуал конверсейшнс віз  )))))","-------- Ну як завжди, Кежуал конверсейшнс віз)))))"
uk,"-Ну как обичьно, блядоту))))Кежуал конверсейшнс віз  )))))","Ну як завжди, Casual Conversations віз"
uk,"-Ну как обичьно, блядоту))))Кежуал конверсейшнс віз  )))))","Як зазвичай, Casual Conversations віз"
uk,"-Ну как обичьно, блядоту))))Кежуал конверсейшнс віз  )))))","Знову, як завжди, Casual Conversations віз"
uk,"-Ну как обичьно, ніхуясє))))Кежуал конверсейшнс віз  )))))","-------- Ну як завжди, Кежуал конверсейшнс віз)))))"
uk,"-Ну как обичьно, ніхуясє))))Кежуал конверсейшнс віз  )))))","Ну як завжди, Casual Conversations віз"
uk,"-Ну как обичьно, ніхуясє))))Кежуал конверсейшнс віз  )))))","Як зазвичай, Casual Conversations віз"
uk,"-Ну как обичьно, ніхуясє))))Кежуал конверсейшнс віз  )))))","Знову, як завжди, Casual Conversations віз"
uk,"Пише: ""Я думала хуйня в мене в житті через відсутність сексу, порішала з сексом, а хуйня лишилася.","Пише: ""Я думала в мене погано в житті через відсутність сексу, порішала з сексом, а нічого не змінилося."
uk,"Пише: ""Я думала покуй в мене в житті через відсутність сексу, порішала з сексом, а припіздю лишилася.","Пише: ""Я думала в мене погано в житті через відсутність сексу, порішала з сексом, а нічого не змінилося."
uk,"Пише: ""Я думала засираєм в мене в житті через відсутність сексу, порішала з сексом, а ебаной лишилася.","Пише: ""Я думала в мене погано в житті через відсутність сексу, порішала з сексом, а нічого не змінилося."
uk,"Пише: ""Я думала хариться в мене в житті через відсутність сексу, порішала з сексом, а блть лишилася.","Пише: ""Я думала в мене погано в житті через відсутність сексу, порішала з сексом, а нічого не змінилося."
uk,"Блять, я ненавиджу своє їбуче тіло, сам факт свого існування.","Я ненавиджу своє тіло, сам факт свого існування."
uk,"Сцикають, я ненавиджу своє фігю тіло, сам факт свого існування.","Я ненавиджу своє тіло, сам факт свого існування."
uk,"Срачах, я ненавиджу своє гавняшка тіло, сам факт свого існування.","Я ненавиджу своє тіло, сам факт свого існування."
uk,"Ніхуйні, я ненавиджу своє охбляха тіло, сам факт свого існування.","Я ненавиджу своє тіло, сам факт свого існування."
uk,Він вміє срати мимо лотка і гарантовано не допускати олігархічного беззаконня.,Він вміє гадити мимо лотка і гарантовано не допускати олігархічного беззаконня.
